;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
BRA.RHS.CO2-INT (kg/sqm);45,97419908;43,15316696;39,17885911;35,46567526;32,004692;28,88926805;25,79335216;23,01787566;20,44640114;18,06773073;15,7787685;13,84400572;12,00475782;10,31867942;8,776840152;7,374760279;6,08899134;4,934491973;3,972083542;3,212124269;2,611454092;2,264425556;1,998789355;1,768169498;1,569147912;1,387323701;1,250839588;1,123242135;1,010722175;0,908657353;0,813678875
CAN.RHS.CO2-INT (kg/sqm);56,50420696;52,89892991;48,52641516;44,39469487;40,48344809;36,8407079;33,12880597;29,75877055;26,59076196;23,62074468;20,75268763;18,33447549;15,99170016;13,80878984;11,77791933;9,897593155;8,137899099;6,525908955;5,16186112;4,073354333;3,20435546;2,720295401;2,354990207;2,036109546;1,760194064;1,504118001;1,319886094;1,144600106;0,990438123;0,849774582;0,716737585
CHI.RHS.CO2-INT (kg/sqm);100,5415601;94,60803171;86,06417996;78,1454397;70,79332668;64,19206146;57,56834645;51,61213805;46,04936125;40,84802895;35,8385466;31,61206797;27,52134472;23,61203861;19,93572266;16,56128755;13,43473098;10,60868259;8,243211407;6,374140343;4,898211529;4,06692229;3,440222315;2,899983557;2,438592771;2,018951624;1,716309698;1,435477934;1,193012627;0,977198464;0,779574145
HK.RHS.CO2-INT (kg/sqm);204,6768981;191,1129179;176,2858697;161,9356995;148,1276052;135,4161249;122,2847649;110,2824991;98,89928183;88,13240429;77,6245604;68,72982226;60,01905449;51,82776743;44,13550424;36,94629761;30,15067549;23,86530586;18,50523858;14,20006774;10,74024383;8,822167868;7,372224824;6,097871987;4,987942313;3,948074582;3,200151767;2,481263702;1,844271829;1,257803708;0,697340698
IND.RHS.CO2-INT (kg/sqm);105,0549004;98,10505156;88,4747171;79,41543868;70,94482621;63,30224413;55,77237659;49,04847383;42,87595554;37,23307409;31,95602161;27,56025419;23,45137902;19,74423386;16,41217732;13,43758714;10,76530958;8,416609618;6,498033408;5,013669976;3,866806254;3,215683292;2,729567587;2,319692891;1,977102023;1,674531331;1,457411927;1,261900333;1,097131301;0,954420696;0,827579973
JAP.RHS.CO2-INT (kg/sqm);104,3053598;97,57532479;89,78710159;82,28421457;75,0968559;68,50109691;61,73099213;55,56273288;49,73671179;44,24862878;38,91819925;34,41456045;30,02521247;25,91441499;22,06983718;18,49130256;15,12314613;12,02060232;9,383618852;7,271645095;5,57932278;4,64013717;3,931115869;3,309903558;2,770506449;2,267159052;1,905592345;1,559516324;1,253953227;0,973736573;0,707075263
MAL.RHS.CO2-INT (kg/sqm);161,3719793;151,1358713;137,3555096;124,4326918;112,3434429;101,4372818;90,52895587;80,72583772;71,60805879;63,14014353;55,04266091;48,24075512;41,70832316;35,66526967;30,08398234;24,95521676;20,1963456;15,87522603;12,24640527;9,370352114;7,09192323;5,815458347;4,854247521;4,023083676;3,311307292;2,661035072;2,195072502;1,760493086;1,38534445;1,050911557;0,743334462
MEX.RHS.CO2-INT (kg/sqm);105,1015141;99,51605385;90,39388418;81,8375264;73,83193006;66,60355087;59,38719875;52,89935128;46,86966678;41,27627554;35,87908451;31,30955343;26,95802415;22,96485231;19,31224463;15,99268108;12,95377068;10,23330614;7,974789333;6,200888088;4,808723377;4,009627941;3,402616955;2,880694753;2,435473339;2,03470987;1,73822153;1,466217791;1,23153497;1,02421034;0,837530126
NZL.RHS.CO2-INT (kg/sqm);69,57379643;65,38526689;59,70794572;54,27761041;49,13134783;44,44790866;39,73302669;35,47649101;31,50694467;27,8160106;24,28857022;21,32396667;18,48373832;15,862714;13,44883447;11,23727616;9,191668807;7,339250391;5,785869247;4,554981209;3,579240462;3,028099438;2,610802242;2,24871504;1,937011771;1,650923046;1,442398111;1,246472809;1,074959996;0,919802966;0,77496372
PHI.RHS.CO2-INT (kg/sqm);111,2554587;104,4233349;94,92667791;86,01811903;77,68176682;70,15904735;62,63376317;55,86946981;49,57729348;43,7331973;38,14518233;33,4503215;28,94252772;24,77342108;20,92421958;17,38873245;14,11036146;11,13579047;8,639381584;6,661903316;5,096323398;4,217902899;3,55614439;2,984285918;2,494894283;2,048476545;1,728200748;1,430098872;1,173100868;0,944473119;0,734840649
SGP.RHS.CO2-INT (kg/sqm);153,0595514;145,1152301;132,5991505;120,6433981;109,2875305;98,92456986;88,44216122;78,95389739;70,07762864;61,79966354;53,86268429;47,18245336;40,76390986;34,82741082;29,34931012;24,32226214;19,6664276;15,44738196;11,91038009;9,111165002;6,896781475;5,654300154;4,718490332;3,90995926;3,217867054;2,58621736;2,132208986;1,709002328;1,343256886;1,016944825;0,71690239
KOR.RHS.CO2-INT (kg/sqm);91,42424753;86,60878479;79,26204111;72,23477094;65,55090651;59,44610708;53,25518538;47,64524595;42,38824003;37,47666667;32,755964;28,78010437;24,94932289;21,39736639;18,11063306;15,08544072;12,27378023;9,716512331;7,565778197;5,85873451;4,503979631;3,745416697;3,173512186;2,677535195;2,251276981;1,859878098;1,578202585;1,313643;1,083408712;0,876189499;0,683531694
USA.RHS.CO2-INT (kg/sqm);83,62742036;78,14187583;71,80708994;65,80401228;60,1042868;54,7818159;49,33151024;44,37148539;39,69383865;35,29428473;31,02894226;27,42769134;23,92440225;20,64868215;17,59008737;14,74780881;12,0772938;9,621513376;7,53710917;5,86964967;4,535121957;3,794035619;3,234812756;2,745473847;2,321116139;1,925794515;1,641911333;1,370690381;1,13157482;0,912669172;0,70474981
AUS.RSM.CO2-INT (kg/sqm);239,9143659;224,7781695;204,3893348;184,974103;166,6538673;150,035707;133,4103402;118,4544428;104,5699079;91,71965567;79,50572005;69,26984731;59,52010269;50,57045117;42,37368681;34,90710184;28,04368552;21,86785058;16,72063177;12,66787132;9,478106451;7,691358428;6,351502274;5,200347223;4,220339798;3,330564265;2,694951586;2,105044631;1,597546182;1,14626635;0,731769429
BRA.RSM.CO2-INT (kg/sqm);38,16159008;35,82284246;32,52798345;29,44960661;26,58031407;23,99750392;21,43086674;19,12988652;16,99803204;15,02601983;13,12837926;11,5243841;9,999574571;8,601748633;7,32350266;6,161122778;5,095169277;4,138043464;3,340168664;2,710132254;2,212152828;1,924452393;1,704229436;1,513036418;1,348039621;1,197300131;1,084149382;0,978366028;0,885082513;0,800466723;0,721725795
CAN.RSM.CO2-INT (kg/sqm);48,83577887;45,72084112;41,94301458;38,37323302;34,99393924;31,84663356;28,63957254;25,72788214;22,99074171;20,42466458;17,94668048;15,85735969;13,83321585;11,94719442;10,19253447;8,567943926;7,04757881;5,654828989;4,476299836;3,535836497;2,78502668;2,366801691;2,051180192;1,775669214;1,537279891;1,316031708;1,156856444;1,005410401;0,872215372;0,750682916;0,635739748
CHI.RSM.CO2-INT (kg/sqm);98,75790966;92,92522731;84,52658659;76,74243299;69,51527624;63,02620592;56,51506735;50,66009048;45,19185846;40,07892784;35,15458648;30,99994096;26,97874351;23,13587984;19,52204644;16,20496311;13,13154541;10,35352844;8,028260729;6,190956337;4,740112362;3,922951689;3,306903086;2,775846209;2,322297207;1,909788266;1,612290033;1,336231277;1,097886902;0,88574071;0,691475208
HK.RSM.CO2-INT (kg/sqm);248,2787232;231,8101224;213,8079776;196,3848303;179,6198404;164,1862957;148,2429574;133,6705;119,8496556;106,7771352;94,01911855;83,21964163;72,6435309;62,69814361;53,35864227;44,62992313;36,37907155;28,74773905;22,23985517;17,01276558;12,81204738;10,48323041;8,722793373;7,175547818;5,827935363;4,56538807;3,657303419;2,784471083;2,011072369;1,299016676;0,618534885
IND.RSM.CO2-INT (kg/sqm);87,20243366;81,43674621;73,44729205;65,93159362;58,90426033;52,56387212;46,3169934;40,73875382;35,61795017;30,93654032;26,55862707;22,91183968;19,50306193;16,42756477;13,66324614;11,19548639;8,978529213;7,030016341;5,438339881;4,206892144;3,255438676;2,715258366;2,311970282;1,971932757;1,687714795;1,436698106;1,256572947;1,094373916;0,957679326;0,839284701;0,734055942
JAP.RSM.CO2-INT (kg/sqm);125,2800995;117,1822957;107,8112444;98,78351909;90,1354481;82,1992097;74,05319258;66,6313362;59,62127225;53,01782673;46,60407516;41,18514593;35,90373524;30,95748586;26,3315609;22,02574804;17,97306927;14,23998451;11,06707757;8,525879923;6,489620961;5,359561339;4,506443132;3,758979647;3,109958957;2,504314489;2,069265302;1,652855027;1,285191262;0,948025186;0,627169356
MAL.RSM.CO2-INT (kg/sqm);133,94929;125,4553479;114,0203772;103,296998;93,26531603;84,21536248;75,16361263;67,02896629;59,46301576;52,43632336;45,71701667;40,07278214;34,65215751;29,63762008;25,0062571;20,75039753;16,80147707;13,21580373;10,20460126;7,818046812;5,927402132;4,868189112;4,070574516;3,380873156;2,790239741;2,250642599;1,86398596;1,503371124;1,192072062;0,914559003;0,659330937
MEX.RSM.CO2-INT (kg/sqm);87,2411261;82,60738308;75,03955734;67,94113372;61,29962624;55,3029044;49,31616031;43,93378957;38,93151454;34,29119192;29,81363859;26,02271865;22,41265476;19,0998871;16,06965422;13,31571745;10,7946128;8,537693421;6,664009606;5,192366785;4,03741568;3,374479643;2,870898419;2,437907539;2,068548253;1,736071637;1,490102512;1,26444601;1,069751243;0,897753053;0,742881638
NZL.RSM.CO2-INT (kg/sqm);62,54240211;58,77661783;53,67230458;48,79004908;44,16319505;39,95245201;35,71343966;31,88651305;28,31761015;24,99919938;21,82778101;19,16239276;16,6088266;14,25234036;12,08209195;10,09374462;8,254598935;6,58914377;5,192544261;4,085888862;3,208628922;2,713114163;2,337934471;2,012392468;1,732149185;1,474935188;1,287456523;1,11130582;0,957103671;0,817606528;0,687385802
PHI.RSM.CO2-INT (kg/sqm);92,52658888;86,84710607;78,95262087;71,54701631;64,61708199;58,36351321;52,10781241;46,48471642;41,25408705;36,39594266;31,75067627;27,84788085;24,10059258;20,63485188;17,43504542;14,49602689;11,77074669;9,298012682;7,222770512;5,578910682;4,277458232;3,547235202;2,997121329;2,521740544;2,114913696;1,743810661;1,477568283;1,229758885;1,016118765;0,826062581;0,651797002
SGP.RSM.CO2-INT (kg/sqm);152,6083955;144,6833761;132,1977062;120,2710021;108,9427253;98,60494305;88,148003;78,68279234;69,82808983;61,57023729;53,65254213;46,98854183;40,58559315;34,66351773;29,19872691;24,1838929;19,5393704;15,33057557;11,80216738;9,009753412;6,800750064;5,561287539;4,627751408;3,821184785;3,130774122;2,500659115;2,047753824;1,625575409;1,260718601;0,935199365;0,635885928
KOR.RSM.CO2-INT (kg/sqm);75,88810089;71,89301699;65,79788991;59,96780973;54,4226315;49,35786676;44,22165183;39,56744104;35,20603678;31,131216;27,21474853;23,91623005;20,73807373;17,79124079;15,06444669;12,55463654;10,22198024;8,100377319;6,316049671;4,899823835;3,775869671;3,146538135;2,672065249;2,260584609;1,906945215;1,582226396;1,348538095;1,129049794;0,938039013;0,76612238;0,606286423
USA.RSM.CO2-INT (kg/sqm);89,26644714;83,40259813;76,63094076;70,21386752;64,12106679;58,4315376;52,60535767;47,30327021;42,30303476;37,60007049;33,04057341;29,19096622;25,44607669;21,94445018;18,67492282;15,63662967;12,78194556;10,15680496;7,928652136;6,146198144;4,719636208;3,927441674;3,329652627;2,806567004;2,352943938;1,930359397;1,626898527;1,336973123;1,081367223;0,84736499;0,6251067
AUS.RWH.CO2-INT (kg/sqm);106,9654432;100,2316671;91,16110229;82,52367303;74,37338457;66,9803137;59,58403684;52,9304719;46,75353365;41,03672605;35,60300237;31,04927735;26,71182053;22,73030835;19,08373987;15,76201288;12,70862297;9,961123581;7,67123393;5,868245839;4,449186378;3,654299672;3,058225781;2,546101052;2,110116311;1,714273846;1,431503101;1,169065874;0,943290462;0,742525534;0,55812455
BRA.RWH.CO2-INT (kg/sqm);19,40108488;18,22354737;16,56461676;15,01468288;13,57002098;12,26960029;10,97732253;9,81880056;8,745431817;7,752542159;6,797097921;5,989501395;5,221774093;4,517981838;3,874396974;3,289149601;2,752452007;2,270548133;1,868825652;1,551608226;1,300880254;1,156025782;1,045145588;0,948881696;0,865807355;0,789911435;0,732941094;0,679680167;0,632712792;0,590109535;0,550464216
CAN.RWH.CO2-INT (kg/sqm);26,69936939;25,00525259;22,95061141;21,00911935;19,17122762;17,45950692;15,71528718;14,13171023;12,64306553;11,24745679;9,899759073;8,763443128;7,662574873;6,636827062;5,682522636;4,79895887;3,972080042;3,214607164;2,573642178;2,06215371;1,653811835;1,426352401;1,254695782;1,104854015;0,975201551;0,854871614;0,768301188;0,685934443;0,613493851;0,547396165;0,484882187
CHI.RWH.CO2-INT (kg/sqm);49,28507849;46,38512501;42,20940175;38,33919556;34,74592284;31,51961958;28,28234421;25,37130611;22,65255382;20,11045397;17,66211888;15,59646915;13,59716851;11,68653371;9,889770552;8,240548676;6,712474998;5,331271724;4,175171015;3,26168097;2,540335321;2,134050906;1,827757475;1,563721111;1,338220916;1,133125444;0,985212189;0,847958434;0,729455907;0,623978864;0,527391927
HK.RWH.CO2-INT (kg/sqm);86,37353021;80,66134058;74,41723603;68,37395871;62,55896551;57,20578858;51,67578799;46,62128209;41,82747565;37,29322794;32,8680669;29,12223196;25,45387234;22,00428127;18,76484378;15,73725816;12,8754225;10,22846913;7,97118769;6,158154065;4,701120811;3,893362803;3,28274929;2,746081959;2,278658041;1,840739261;1,525767042;1,223022207;0,954766259;0,707787344;0,471759944
IND.RWH.CO2-INT (kg/sqm);44,33310597;41,41431863;37,36978485;33,56508236;30,00760693;26,7978865;23,63550375;20,81160891;18,21928371;15,84939462;13,63314585;11,78701788;10,0613785;8,504457098;7,105064869;5,855800841;4,733501622;3,74709805;2,941337221;2,317936439;1,836278292;1,562820623;1,358662461;1,186523886;1,042643075;0,915569879;0,824384389;0,742273716;0,673074259;0,613138868;0,559868487
JAP.RWH.CO2-INT (kg/sqm);68,08701058;63,69496217;58,61233579;53,71592097;49,02542124;44,72100189;40,30280376;36,2773725;32,47528726;28,89374179;25,41508163;22,47598849;19,61148201;16,92875873;14,41977149;12,08440513;9,886332435;7,861599629;6,14069341;4,76241068;3,657994201;3,045077823;2,582367615;2,176961915;1,824949151;1,496462577;1,260502662;1,034652032;0,835240303;0,652369766;0,478345502
MAL.RWH.CO2-INT (kg/sqm);68,09888003;63,79130461;57,99223062;52,55402963;47,46661248;42,8770642;38,28660495;34,161241;30,3242826;26,76080088;23,35320522;20,49081628;17,74182776;15,19878027;12,85005396;10,69175857;8,689122754;6,870702269;5,343616076;4,133310762;3,174498654;2,637334648;2,232836362;1,883064656;1,583533773;1,309885172;1,113798053;0,930917644;0,773046992;0,632310404;0,502875316
MEX.RWH.CO2-INT (kg/sqm);44,35277693;42,0071352;38,17623481;34,58294994;31,22096006;28,18536639;25,15482353;22,43021982;19,89802392;17,54905153;15,2824744;13,36347717;11,53603087;9,859078555;8,32514785;6,93108068;5,654875188;4,512402618;3,563927285;2,818968662;2,234322189;1,898738098;1,643820825;1,424637009;1,237664068;1,069361463;0,944849714;0,830620395;0,732064181;0,644997175;0,566599893
NZL.RWH.CO2-INT (kg/sqm);25,57447883;24,04940168;21,98224358;20,00501501;18,1312196;16,42594189;14,70921561;13,15937688;11,71403327;10,37013462;9,085765334;8,006329442;6,972179555;6,01784361;5,138930746;4,333684654;3,588862636;2,914382258;2,348783744;1,900607553;1,545332533;1,344657673;1,192716422;1,060877572;0,947383916;0,84321672;0,767291122;0,69595315;0,633503962;0,577010044;0,524272915
PHI.RWH.CO2-INT (kg/sqm);46,9497379;44,07814725;40,08663419;36,34230297;32,83847432;29,67662135;26,51369041;23,67060938;21,02596252;18,56964696;16,22096418;14,24768048;12,35302241;10,60071698;8,982869969;7,496879361;6,118956511;4,868722982;3,819464413;2,988316109;2,330291636;1,961085197;1,682943348;1,442587129;1,236892313;1,049259735;0,914645519;0,789351162;0,681333057;0,585239173;0,497129142
SGP.RWH.CO2-INT (kg/sqm);64,59104037;61,2480564;55,98126875;50,95026771;46,17169925;41,81094775;37,3999323;33,40725469;29,67210565;26,18872381;22,8488294;20,03777682;17,33684277;14,83875384;12,53355972;10,41816935;8,458986225;6,683604619;5,195228196;4,017313712;3,085497344;2,562659084;2,168868714;1,828637459;1,537403878;1,271604609;1,08055711;0,902471026;0,74856472;0,611252048;0,484993679
KOR.RWH.CO2-INT (kg/sqm);44,81580761;42,4620451;38,87101122;35,43613362;32,16911021;29,18512947;26,15905281;23,41695598;20,84737044;18,44662976;16,13918528;14,19581454;12,32335694;10,58718691;8,980656013;7,501964407;6,127645593;4,877671988;3,826409077;2,99201877;2,329824622;1,95904468;1,679501992;1,437072113;1,228720256;1,037407382;0,899726478;0,770411713;0,657874899;0,556587683;0,462417975
USA.RWH.CO2-INT (kg/sqm);51,00939836;47,66653726;43,80615306;40,14791007;36,67452825;33,43104333;30,10965659;27,08704433;24,23651176;21,55544744;18,95617085;16,76158806;14,62670267;12,63049659;10,76660551;9,034536354;7,407138984;5,910599699;4,640375071;3,624234289;2,810980332;2,359366333;2,018578951;1,720378472;1,461777185;1,220870329;1,047873457;0,882592878;0,736877151;0,603477235;0,476772303
AUS.HOT.CO2-INT (kg/sqm);208,7618755;195,5959308;177,8610743;160,9730885;145,0375652;130,5825611;116,1212886;103,1121737;91,03496388;79,85740603;69,23333659;60,32984912;51,84921134;44,06451997;36,93471378;30,44004084;24,47002317;19,09808562;14,62087109;11,09565123;8,321092358;6,766922134;5,601472662;4,600161408;3,747719798;2,973764757;2,420888645;1,907768824;1,466330541;1,073792999;0,713250402
BRA.HOT.CO2-INT (kg/sqm);36,97920932;34,71318026;31,52076815;28,53810713;25,75802937;23,25552642;20,76869356;18,53925761;16,47368878;14,56299225;12,72435493;11,17023271;9,692834012;8,338470609;7,099969077;5,973731017;4,940921158;4,013555211;3,240488694;2,630041976;2,1475462;1,868791222;1,655415646;1,470167383;1,310300824;1,16424827;1,054615712;0,952121474;0,86173842;0,779753585;0,703460944
CAN.HOT.CO2-INT (kg/sqm);32,82625357;30,74489504;28,22060336;25,83532446;23,57732688;21,47434054;19,33142653;17,38587508;15,55695553;13,84233812;12,18658325;10,79052786;9,43802281;8,177809255;7,005369635;5,919840596;4,903953556;3,973337299;3,185860343;2,557455686;2,055774902;1,776322722;1,565428782;1,381336138;1,222047675;1,074212684;0,967853964;0,866659804;0,777660719;0,696454405;0,619650962
CHI.HOT.CO2-INT (kg/sqm);103,263974;97,16224433;88,37619495;80,23297748;72,67244975;65,88405456;59,07257317;52,94752061;47,22705248;41,87827493;36,72678582;32,3804967;28,1738113;24,15368577;20,37315511;16,90306289;13,68787598;10,78171592;8,349189321;6,427134593;4,909366751;4,054512464;3,410047053;2,854493827;2,380023724;1,94848676;1,637265665;1,348472997;1,099134382;0,877202407;0,673975914
HK.HOT.CO2-INT (kg/sqm);282,2895072;263,5582585;243,0827696;223,2658277;204,1974684;186,6434839;168,5096643;151,9350733;136,2153604;121,3467852;106,8359238;94,55268909;82,52350924;71,21170897;60,5890383;50,6610662;41,27661665;32,59680293;25,19479026;19,24954231;14,47168057;11,82290364;9,820597291;8,060773144;6,528010016;5,09199929;4,059151407;3,066399212;2,186741988;1,3768558;0,602881506
IND.HOT.CO2-INT (kg/sqm);84,50059446;78,9138262;71,17229853;63,88982514;57,08056207;50,936927;44,88389965;39,47876243;34,51686611;29,98072845;25,73866937;22,20504806;18,90205054;15,92199134;13,24345427;10,85227334;8,704112152;6,816064982;5,273780977;4,080547179;3,158618946;2,635201359;2,244427997;1,914942421;1,63954423;1,396317021;1,221781455;1,064615738;0,932163016;0,81744238;0,71547905
JAP.HOT.CO2-INT (kg/sqm);128,0035799;119,7278201;110,1508321;100,924715;92,08659544;83,97595156;75,65091891;68,06596104;60,90184507;54,15328331;47,5985842;42,06056947;36,66309536;31,60814802;26,88056449;22,4801278;18,33838802;14,52326561;11,28063139;8,683588796;6,602581341;5,447687714;4,575821522;3,811931902;3,14864844;2,529694429;2,085084672;1,659523433;1,28377995;0,939204368;0,611297463
MAL.HOT.CO2-INT (kg/sqm);129,7990682;121,5685369;110,488183;100,0973531;90,37676968;81,60746975;72,83642922;64,95405135;57,62273311;50,81394974;44,30301956;38,83382182;33,58129948;28,72227091;24,23453395;20,11065543;16,28419734;12,8097215;9,891901264;7,579357707;5,74734496;4,720979839;3,948100555;3,279787942;2,70747102;2,184607653;1,809941858;1,460510268;1,158865091;0,889958158;0,642645125
MEX.HOT.CO2-INT (kg/sqm);84,53808808;80,04814067;72,71516182;65,83701847;59,40161211;53,59098223;47,79002046;42,57467696;37,72763393;33,23131111;28,89270647;25,21942741;21,72139204;18,51142711;15,57522927;12,90675344;10,46388442;8,277002391;6,461463257;5,035488868;3,91637853;3,27401491;2,78606096;2,366506774;2,008609549;1,686450441;1,448114299;1,229460433;1,040807488;0,874146795;0,724081393
NZL.HOT.CO2-INT (kg/sqm);47,7394667;44,87383823;40,98963663;37,27441311;33,75354106;30,54931474;27,32357648;24,41142086;21,69561215;19,17041909;16,75708203;14,72881597;12,78564256;10,99243999;9,340957814;7,827895915;6,428371187;5,161018792;4,098256028;3,256130464;2,58856672;2,211497538;1,92599908;1,678273145;1,465017932;1,26928719;1,126622566;0,99257812;0,875235746;0,76908336;0,66999
PHI.HOT.CO2-INT (kg/sqm);93,80362201;88,04417633;80,03854269;72,52867277;65,50117016;59,15955582;52,81577943;47,11351445;41,80924174;36,88269832;32,17203006;28,2142862;24,41423891;20,89970318;17,65484584;14,67444813;11,91079802;9,403249776;7,298789749;5,631785604;4,312009678;3,571505654;3,01364659;2,531572799;2,119018134;1,742690246;1,472699375;1,221401006;1,004752993;0,81202096;0,635301852
SGP.HOT.CO2-INT (kg/sqm);189,1860038;179,3527065;163,8605924;149,0620383;135,0060078;122,1789747;109,2040915;97,45973781;86,47289748;76,22662358;66,40241408;58,13377863;50,18905381;42,84099249;36,06032605;29,83796223;24,07507782;18,85284063;14,47482146;11,01001771;8,269104958;6,731190293;5,572866521;4,572085446;3,715429708;2,933588313;2,371627241;1,847791819;1,395080563;0,991179035;0,619793443
KOR.HOT.CO2-INT (kg/sqm);75,52052777;71,54413613;65,47752703;59,67472471;54,15549134;49,1144237;44,00224018;39,36980558;35,02880753;30,97305208;27,07490904;23,79182372;20,6285374;17,69549215;14,98145622;12,48338901;10,16164678;8,049970445;6,273991337;4,864391761;3,745696371;3,119309361;2,647056446;2,237501048;1,885516268;1,562316748;1,329721832;1,111260475;0,921143399;0,750031132;0,590943018
USA.HOT.CO2-INT (kg/sqm);77,78956903;72,68389804;66,78779558;61,20043059;55,89541065;50,94152045;45,86864804;41,25210452;36,89838446;32,80349931;28,83353147;25,48166691;22,22098032;19,17210357;16,32531625;13,67986525;11,19428321;8,908565386;6,968506009;5,416517951;4,174406179;3,484640012;2,964143289;2,508691062;2,113720093;1,745774461;1,481550167;1,229111245;1,006554418;0,802807969;0,609287007
AUS.DWW.CO2-INT (kg/sqm);68,10472321;63,80623615;58,01606666;52,502388;47,29967431;42,58032833;37,85893581;33,61165136;29,66862021;26,01931218;22,55070996;19,64385241;16,87504906;14,33346197;12,00568524;9,885270167;7,936147311;6,182288812;4,720544199;3,569611826;2,663759213;2,156345521;1,775843431;1,448930052;1,17062042;0,917935496;0,737429587;0,569903522;0,425780424;0,297622697;0,179910848
BRA.DWW.CO2-INT (kg/sqm);15,62521799;14,66024519;13,30077858;12,03063303;10,84675615;9,781082581;8,722082015;7,772692143;6,89308395;6,079427055;5,296456072;4,63464388;4,005503867;3,428757583;2,901350276;2,42174959;1,981934658;1,587022287;1,25781726;0,997862749;0,792395261;0,673689383;0,58282487;0,503938179;0,435860111;0,373664642;0,326978375;0,283331914;0,244842915;0,20993024;0,177441547
CAN.DWW.CO2-INT (kg/sqm);23,54341957;22,03202208;20,19898465;18,46689261;16,82722707;15,30012436;13,74402779;12,33124786;11,00316124;9,758076164;8,555734662;7,541976306;6,559842422;5,644726852;4,793349124;4,00508231;3,267386667;2,591611181;2,019777605;1,563455831;1,199155752;0,996229002;0,843086443;0,709405891;0,59373712;0,486385393;0,409152038;0,335668975;0,271041477;0,212072771;0,156301251
CHI.DWW.CO2-INT (kg/sqm);34,17098775;32,14871645;29,23679203;26,53791876;24,03216398;21,78231392;19,5248125;17,49481137;15,59890002;13,82617655;12,11883957;10,67836675;9,284162205;7,951788441;6,698822626;5,54874415;4,4831479;3,519971156;2,713768813;2,076750074;1,573722485;1,290401624;1,076809089;0,892684355;0,735432669;0,592410138;0,489263403;0,39355003;0,310912752;0,237358745;0,17000422
HK.DWW.CO2-INT (kg/sqm);69,56339021;64,94776221;59,9023303;55,01917309;50,32047659;45,99494209;41,52652854;37,44232957;33,56878394;29,90496988;26,32930126;23,30254939;20,33840001;17,55102246;14,93345558;12,48707164;10,17461886;8,035797693;6,211843643;4,74685573;3,569527259;2,916833509;2,423438679;1,989794679;1,612101524;1,258249444;1,003742034;0,759114732;0,54235553;0,342788837;0,15207131
IND.DWW.CO2-INT (kg/sqm);35,70493347;33,33617229;30,05380415;26,96607267;24,07897996;21,4741101;18,90765746;16,61590692;14,51208826;12,58878909;10,79017773;9,291940366;7,89148631;6,62795645;5,492270428;4,478421942;3,567612586;2,767090241;2,11316971;1,607244682;1,216351826;0,994425445;0,828739538;0,689039339;0,572271915;0,469144822;0,395142634;0,328505174;0,272345897;0,223704934;0,180473004
JAP.DWW.CO2-INT (kg/sqm);47,206994;44,15031222;40,61301709;37,20531741;33,94092601;30,94523039;27,8703495;25,06881789;22,42272578;19,9301201;17,5091183;15,46363255;13,47005598;11,60299292;9,856842858;8,231525665;6,701759112;5,292629863;4,094951196;3,13572413;2,367096507;1,940532373;1,618505445;1,336360053;1,09137391;0,862761009;0,698542789;0,541360208;0,402577994;0,275307758;0,154194158
MAL.DWW.CO2-INT (kg/sqm);54,84537858;51,36067054;46,66938188;42,27002937;38,15445119;34,44163499;30,72808184;27,39077779;24,28678576;21,40402871;18,64737912;16,33178653;14,1079317;12,0506774;10,15062351;8,404622906;6,784546539;5,313495225;4,078125204;3,099022056;2,323369876;1,888819219;1,561591419;1,278635891;1,036323785;0,814949719;0,656320725;0,508375589;0,380662646;0,266810683;0,162101317
MEX.DWW.CO2-INT (kg/sqm);35,72077604;33,81698507;30,70771504;27,79130066;25,06261202;22,59883601;20,1391594;17,92779189;15,87258814;13,96609392;12,12647408;10,56896018;9,085751684;7,724688473;6,479705756;5,348240346;4,312434898;3,385170974;2,615360842;2,010730784;1,536214724;1,263844928;1,056946665;0,879050712;0,727298043;0,590698759;0,489641407;0,396929574;0,316938488;0,246272376;0,182642866
NZL.DWW.CO2-INT (kg/sqm);19,24381603;18,08252547;16,50846005;15,00287268;13,57604588;12,27753917;10,97031478;9,790169174;8,689592785;7,666263028;6,688262708;5,866311686;5,078844304;4,352152324;3,682892267;3,069726768;2,502571995;1,988979811;1,558297193;1,217027386;0,94649843;0,793691851;0,677994136;0,577603665;0,491182389;0,411862873;0,354048302;0,299727041;0,252174264;0,209156208;0,16899881
PHI.DWW.CO2-INT (kg/sqm);37,81231275;35,48475103;32,24943856;29,21447882;26,37445792;23,81162469;21,24791771;18,9434644;16,79985149;14,80889011;12,90517025;11,30572933;9,770018238;8,349690781;7,03834831;5,833881768;4,717009319;3,703635178;2,853160866;2,179475367;1,646115023;1,346855526;1,121408238;0,926588014;0,759862516;0,607777327;0,49866606;0,397108983;0,309555137;0,231666443;0,160249044
SGP.DWW.CO2-INT (kg/sqm);45,01751513;42,67810712;38,99242831;35,47175211;32,12772731;29,07608929;25,98927676;23,19521551;20,58137182;18,1437139;15,80646795;13,8393036;11,94919979;10,20104626;8,58787981;7,107537335;5,736508124;4,494102544;3,452542146;2,628241881;1,976160182;1,610279872;1,334706805;1,096614213;0,892810014;0,706804653;0,57311031;0,448486317;0,340783245;0,244692337;0,15633719
