;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Passenger Both Buses & Mini-Buses WTT Emissions (MTCO2e);88,86529178;86,36714743;83,86900308;81,37085873;78,87271438;76,37457003;74,98745954;73,60034905;72,21323856;70,82612807;69,43901758;66,79061081;64,14220404;61,49379727;58,84539051;56,19698374;51,88257762;47,5681715;43,25376538;38,93935926;34,62495314;29,21869476;23,81243637;18,40617799;12,99991961;7,593661227;2,962202462;-1,669256304;-6,300715069;-10,93217383;-15,5636326;-19,38209536;-23,20055813;-27,01902089;-30,83748366;-34,65594642
Passenger Both Buses & Mini-Buses WTT Intensity (gCO2e/pkm);8,760357403;8,351614025;7,958178759;7,579207442;7,213916858;6,861579338;6,582038309;6,31506479;6,059829906;5,815576101;5,581609634;5,212345684;4,863984827;4,534801008;4,223253122;3,927960883;3,51347822;3,124029015;2,757411832;2,411676012;2,085086948;1,712819357;1,359804556;1,024586633;0,70585286;0,402416517;0,153372211;-0,084487323;-0,311899013;-0,529536437;-0,738016494;-0,900574696;-1,056714246;-1,206807944;-1,351200273;-1,490210032
Passenger Both Buses & Mini-Buses WTW Emissions (MTCO2e);498,7024935;489,3003997;479,898306;470,4962122;461,0941184;451,6920246;446,8858803;442,079736;437,2735917;432,4674474;427,661303;423,5634853;419,4656676;415,3678499;411,2700321;407,1722144;400,6130069;394,0537994;387,494592;380,9353845;374,376177;361,6910975;349,006018;336,3209384;323,6358589;310,9507794;293,4544447;275,9581099;258,4617752;240,9654405;223,4691057;206,873362;190,2776182;173,6818745;157,0861308;140,490387
Passenger Both Buses & Mini-Buses WTW Intensity (gCO2e/pkm);49,16218687;47,31484369;45,53668656;43,82390021;42,17294485;40,58053174;39,22549186;37,9313714;36,6941525;35,51016298;34,37604005;33,05493509;31,80861451;30,63090308;29,51628721;28,4598287;27,12943611;25,87939507;24,70263949;23,59290821;22,54463355;21,20257315;19,9299209;18,72142811;17,57236226;16,47844511;15,19401782;13,96727515;12,79441645;11,67196779;10,59674757;9,612217445;8,666561757;7,757522627;6,883013713;6,041104219
Passenger Both Urban & Non-Urban Rail Activity (bln pkm);4155,825948;4280,406912;4404,987875;4529,568839;4654,149802;4778,730766;4964,155904;5149,581042;5335,00618;5520,431318;5705,856457;5956,725545;6207,594634;6458,463723;6709,332812;6960,201901;7314,62966;7669,05742;8023,48518;8377,91294;8732,340699;9154,595159;9576,849619;9999,104079;10421,35854;10843,613;11367,24185;11890,87069;12414,49954;12938,12838;13461,75723;14084,83675;14707,91628;15330,9958;15954,07532;16577,15485
Passenger Both Urban & Non-Urban Rail TTW Emissions (MTCO2e);14,83298105;14,64241914;14,45185723;14,26129531;14,0707334;13,88017148;13,58241602;13,28466057;12,98690511;12,68914965;12,3913942;11,99106921;11,59074421;11,19041922;10,79009423;10,38976924;9,803124791;9,216480344;8,629835896;8,043191449;7,456547001;6,523240485;5,589933969;4,656627452;3,723320936;2,79001442;2,705868167;2,621721915;2,537575662;2,45342941;2,369283157;2,251693301;2,134103444;2,016513587;1,89892373;1,781333874
Passenger Both Urban & Non-Urban Rail TTW Intensity (gCO2e/pkm);3,569201704;3,420800742;3,280793872;3,148488481;3,023266116;2,904572817;2,736097795;2,579755607;2,434281175;2,29857939;2,171697499;2,013030333;1,867187679;1,732675092;1,608221642;1,492739634;1,340207946;1,201774852;1,075571987;0,960047151;0,853900146;0,712564605;0,583692361;0,465704469;0,357277885;0,257295647;0,238040873;0,220481913;0,204404185;0,189627845;0,176001031;0,159866482;0,145098966;0,131531807;0,119024368;0,107457154
Passenger Both Urban & Non-Urban Rail WTT Emissions (MTCO2e);71,67696494;71,19331142;70,70965789;70,22600437;69,74235085;69,25869732;69,07322394;68,88775056;68,70227718;68,5168038;68,33133042;67,1815626;66,03179478;64,88202696;63,73225914;62,58249132;60,34013938;58,09778745;55,85543552;53,61308358;51,37073165;48,33388403;45,29703641;42,2601888;39,22334118;36,18649356;32,13072694;28,07496032;24,0191937;19,96342708;15,90766046;9,388211186;2,868761907;-3,650687372;-10,17013665;-16,68958593
Passenger Both Urban & Non-Urban Rail WTT Intensity (gCO2e/pkm);17,24734525;16,63236998;16,05217991;15,50390487;14,98498196;14,49311558;13,91439457;13,37735051;12,87763779;12,41149466;11,97564834;11,2782706;10,63725947;10,04604651;9,499045721;8,991476427;8,24924052;7,575609917;6,96149295;6,399336442;5,882813488;5,279740195;4,72984731;4,226397531;3,763745488;3,337125141;2,826607138;2,361051688;1,93476939;1,542991883;1,181692716;0,666547391;0,195048833;-0,238124608;-0,637463247;-1,006782291
Passenger Both Urban & Non-Urban Rail WTW Emissions (MTCO2e);86,50994599;85,83573056;85,16151512;84,48729968;83,81308424;83,1388688;82,65563997;82,17241113;81,68918229;81,20595346;80,72272462;79,17263181;77,62253899;76,07244618;74,52235337;72,97226056;70,14326417;67,31426779;64,48527141;61,65627503;58,82727865;54,85712452;50,88697038;46,91681625;42,94666211;38,97650798;34,83659511;30,69668224;26,55676937;22,41685649;18,27694362;11,63990449;5,002865351;-1,634173785;-8,271212921;-14,90825206
Passenger Both Urban & Non-Urban Rail WTW Intensity (gCO2e/pkm);20,81654696;20,05317072;19,33297379;18,65239335;18,00824808;17,3976884;16,65049236;15,95710611;15,31191896;14,71007405;14,14734584;13,29130093;12,50444714;11,7787216;11,10726736;10,48421606;9,589448466;8,777384769;8,037064937;7,359383593;6,736713634;5,9923048;5,313539672;4,692102;4,121023373;3,594420788;3,064648011;2,581533601;2,139173576;1,732619729;1,357693748;0,826413873;0,340147799;-0,106592801;-0,518438879;-0,899325137
Passenger Buses Activity (bln pkm);7343,34226;7494,805227;7646,268195;7797,731163;7949,19413;8100,657098;8292,490003;8484,322907;8676,155812;8867,988716;9059,821621;9338,835986;9617,850352;9896,864717;10175,87908;10454,89345;10797,22815;11139,56285;11481,89755;11824,23225;12166,56695;12500,39142;12834,2159;13168,04037;13501,86484;13835,68931;14158,47816;14481,267;14804,05584;15126,84469;15449,63353;15760,95778;16072,28203;16383,60628;16694,93053;17006,25478
Passenger Buses TTW Emissions (MTCO2e);236,8039442;232,6887479;228,5735515;224,4583552;220,3431589;216,2279626;213,5129862;210,7980098;208,0830335;205,3680571;202,6530807;202,1066673;201,5602538;201,0138403;200,4674268;199,9210133;199,0750063;198,2289993;197,3829924;196,5369854;195,6909784;191,6252408;187,5595033;183,4937657;179,4280281;175,3622906;167,939975;160,5176595;153,0953439;145,6730284;138,2507128;131,3686411;124,4865693;117,6044975;110,7224258;103,840354
Passenger Buses TTW Intensity (gCO2e/pkm);32,24743391;31,04667043;29,89347819;28,78508511;27,71893041;26,6926448;25,74775323;24,84559017;23,98332141;23,15835796;22,36833011;21,64152658;20,95689228;20,31086067;19,70025638;19,12224303;18,43760302;17,79504295;17,19079895;16,62154305;16,08432183;15,32953924;14,61402121;13,93478153;13,28912934;12,67463345;11,86144254;11,08450383;10,34144599;9,630100092;8,94847846;8,335067127;7,745419666;7,17818138;6,632098623;6,106009545
Passenger Buses WTT Emissions (MTCO2e);55,47884387;53,64012937;51,80141486;49,96270035;48,12398585;46,28527134;44,68927673;43,09328213;41,49728753;39,90129293;38,30529832;35,89890342;33,49250851;31,0861136;28,67971869;26,27332379;23,09507696;19,91683013;16,73858331;13,56033648;10,38208965;6,859467623;3,336845594;-0,185776436;-3,708398465;-7,231020494;-9,782168232;-12,33331597;-14,88446371;-17,43561144;-19,98675918;-21,89854158;-23,81032398;-25,72210638;-27,63388878;-29,54567118
Passenger Buses WTT Intensity (gCO2e/pkm);7,554985443;7,15697443;6,774731613;6,407338149;6,053945225;5,71376751;5,389126393;5,079165728;4,782911744;4,499474932;4,228041117;3,844044747;3,482327889;3,141006217;2,818402072;2,513016887;2,138982028;1,787936421;1,457823782;1,146825958;0,853329431;0,548740227;0,259996062;-0,014108131;-0,274658242;-0,522635362;-0,690905345;-0,851673819;-1,005431475;-1,152627121;-1,293672057;-1,389416931;-1,481452599;-1,56999051;-1,655226341;-1,737341441
Passenger Buses WTW Emissions (MTCO2e);292,282788;286,3288772;280,3749664;274,4210556;268,4671447;262,5132339;258,202263;253,891292;249,580321;245,26935;240,9583791;238,0055707;235,0527623;232,0999539;229,1471455;226,1943371;222,1700833;218,1458295;214,1215757;210,0973218;206,073068;198,4847084;190,8963489;183,3079893;175,7196297;168,1312701;158,1578068;148,1843435;138,2108802;128,237417;118,2639537;109,4700995;100,6762453;91,88239116;83,08853699;74,29468282
Passenger Buses WTW Intensity (gCO2e/pkm);39,80241935;38,20364486;36,6682098;35,19242326;33,77287563;32,40641231;31,13687962;29,9247559;28,76623316;27,6578329;26,59637123;25,48557133;24,43922017;23,45186688;22,51865845;21,63525991;20,57658505;19,58297937;18,64862273;17,76836901;16,93765126;15,87827946;14,87401727;13,9206734;13,01447109;12,15199809;11,17053719;10,23283001;9,336014516;8,477472971;7,654806403;6,945650197;6,263967067;5,60819087;4,976872281;4,368668104
Passenger Light Duty Vehicles Activity (bln pkm);21634,49566;22069,22368;22503,9517;22938,67972;23373,40774;23808,13576;24208,82708;24609,51839;25010,20971;25410,90103;25811,59235;25931,00573;26050,41911;26169,83249;26289,24587;26408,65925;26379,79344;26350,92763;26322,06182;26293,19601;26264,3302;26348,94359;26433,55698;26518,17038;26602,78377;26687,39716;27019,66932;27351,94148;27684,21364;28016,48579;28348,75795;28766,59914;29184,44032;29602,28151;30020,12269;30437,96388
Passenger Light Duty Vehicles TTW Emissions (MTCO2e);2985,464319;2953,497959;2921,531599;2889,565239;2857,598879;2825,632519;2766,226198;2706,819877;2647,413555;2588,007234;2528,600913;2428,310282;2328,019651;2227,72902;2127,438389;2027,147758;1929,352507;1831,557257;1733,762007;1635,966757;1538,171506;1471,279742;1404,387977;1337,496213;1270,604448;1203,712683;1142,670644;1081,628605;1020,586567;959,5445276;898,5024887;843,7506658;788,9988429;734,24702;679,4951971;624,7433742
Passenger Light Duty Vehicles TTW Intensity (gCO2e/pkm);137,9955589;133,8288108;129,8230479;125,9691174;122,2585475;118,6834848;114,2651889;109,99077;105,8533129;101,8463387;97,96377064;93,64504821;89,36591926;85,12584177;80,92428361;76,76072224;73,13751382;69,5063674;65,86725686;62,22015598;58,5650384;55,83828197;53,12898215;50,43697184;47,76208606;45,10416194;42,29032676;39,54485667;36,86529009;34,24928218;31,69459806;29,33091471;27,0349143;24,80373075;22,63465756;20,52513685
Passenger Light Duty Vehicles WTT Emissions (MTCO2e);469,8077714;465,5206144;461,2334575;456,9463005;452,6591435;448,3719866;447,8663966;447,3608067;446,8552167;446,3496268;445,8440368;439,7619098;433,6797829;427,5976559;421,515529;415,433402;393,1930178;370,9526336;348,7122494;326,4718653;304,2314811;276,4554448;248,6794086;220,9033723;193,1273361;165,3512999;139,010055;112,6688101;86,32756515;59,98632025;33,64507535;8,113336643;-17,41840207;-42,95014078;-68,48187949;-94,01361821
Passenger Light Duty Vehicles WTT Intensity (gCO2e/pkm);21,71567938;21,09365609;20,4956651;19,92034006;19,36641625;18,83272135;18,50012788;18,17836495;17,86691203;17,56528138;17,27301558;16,95892224;16,64770847;16,33933485;16,03376267;15,73095393;14,90508327;14,07740323;13,24790785;12,41659116;11,58344716;10,49208838;9,407716439;8,330264464;7,259666423;6,195857125;5,144772621;4,119225326;3,118295729;2,141107943;1,186827141;0,282040175;-0,596838654;-1,450906437;-2,281199187;-3,08869603
Passenger Light Duty Vehicles WTW Emissions (MTCO2e);3455,272091;3419,018574;3382,765057;3346,51154;3310,258023;3274,004506;3214,092594;3154,180683;3094,268772;3034,356861;2974,44495;2868,072192;2761,699434;2655,326676;2548,953918;2442,58116;2322,545525;2202,509891;2082,474256;1962,438622;1842,402988;1747,735187;1653,067386;1558,399585;1463,731784;1369,063983;1281,680699;1194,297416;1106,914132;1019,530848;932,1475641;851,8640024;771,5804408;691,2968792;611,0133176;530,729756
Passenger Light Duty Vehicles WTW Intensity (gCO2e/pkm);159,7112382;154,9224668;150,318713;145,8894575;141,6249637;137,5162062;132,7653167;128,1691349;123,720225;119,4116201;115,2367862;110,6039705;106,0136277;101,4651766;96,95804627;92,49167617;88,04259709;83,58377063;79,11516471;74,63674714;70,14848556;66,33037035;62,53669859;58,76723631;55,02175249;51,30001906;47,43509938;43,664082;39,98358582;36,39039012;32,8814252;29,61295488;26,43807564;23,35282431;20,35345837;17,43644082
Passenger Mini-Buses Activity (bln pkm);2800,683571;2846,566772;2892,449974;2938,333175;2984,216377;3030,099579;3100,251276;3170,402973;3240,55467;3310,706367;3380,858064;3475,089808;3569,321552;3663,553295;3757,785039;3852,016783;3969,499967;4086,983151;4204,466336;4321,94952;4439,432704;4558,438888;4677,445072;4796,451256;4915,45744;5034,463624;5155,336544;5276,209463;5397,082383;5517,955303;5638,828223;5760,960881;5883,093538;6005,226196;6127,358854;6249,491512
Passenger Mini-Buses TTW Emissions (MTCO2e);173,0332576;170,2435144;167,4537712;164,664028;161,8742849;159,0845417;158,3759567;157,6673717;156,9587867;156,2502017;155,5416168;154,6337462;153,7258756;152,818005;151,9101344;151,0022638;149,5987774;148,1952911;146,7918048;145,3883185;143,9848321;140,7711031;137,557374;134,3436449;131,1299158;127,9161868;122,4793832;117,0425797;111,6057761;106,1689725;100,732169;94,84214203;88,95211508;83,06208813;77,17206119;71,28203424
Passenger Mini-Buses TTW Intensity (gCO2e/pkm);61,78250888;59,80661197;57,89340273;56,03994449;54,24348117;52,50142365;51,08487752;49,73101939;48,43577804;47,19542733;46,00655035;44,49776976;43,06865418;41,71305632;40,42544552;39,20083226;37,68705849;36,26031369;34,91330245;33,63952258;32,43316021;30,88142817;29,4086562;28,00896699;26,67705243;25,40810627;23,75778616;22,18308057;20,67890912;19,24063656;17,86402511;16,46290332;15,11995594;13,83163355;12,59466975;11,40605345
Passenger Mini-Buses WTT Emissions (MTCO2e);33,38644203;32,72304467;32,05964731;31,39624995;30,73285259;30,06945523;30,23742334;30,40539145;30,57335956;30,74132767;30,90929578;30,62070379;30,33211179;30,0435198;29,7549278;29,46633581;28,38055368;27,29477156;26,20898944;25,12320732;24,03742519;22,17666073;20,31589628;18,45513182;16,59436736;14,7336029;12,96550106;11,19739921;9,429297359;7,661195511;5,893093662;4,25917821;2,625262758;0,991347306;-0,642568146;-2,276483599
Passenger Mini-Buses WTT Intensity (gCO2e/pkm);11,92081904;11,49561816;11,08390728;10,68505444;10,29846657;9,923586486;9,753216966;9,590386999;9,434606935;9,285428626;9,142441119;8,811485596;8,498004832;8,2006504;7,918209129;7,649586559;7,149654596;6,67846442;6,233606681;5,812934001;5,414526313;4,86496831;4,343374634;3,84766379;3,375955863;2,926548686;2,514966956;2,122243115;1,74711014;1,388412028;1,045091893;0,739317329;0,446238487;0,16508076;-0,104868698;-0,364267012
Passenger Mini-Buses WTW Emissions (MTCO2e);206,4196996;202,9665591;199,5134185;196,060278;192,6071375;189,1539969;188,61338;188,0727632;187,5321463;186,9915294;186,4509125;185,2544499;184,0579874;182,8615248;181,6650622;180,4685996;177,9793311;175,4900627;173,0007942;170,5115258;168,0222573;162,9477638;157,8732703;152,7987767;147,7242832;142,6497897;135,4448843;128,2399789;121,0350735;113,830168;106,6252626;99,10132024;91,57737784;84,05343544;76,52949304;69,00555064
Passenger Mini-Buses WTW Intensity (gCO2e/pkm);73,70332792;71,30223013;68,97731001;66,72499893;64,54194774;62,42501014;60,83809448;59,32140639;57,87038498;56,48085595;55,14899147;53,30925535;51,56665901;49,91370672;48,34365465;46,85041882;44,83671309;42,93877811;41,14690913;39,45245658;37,84768653;35,74639648;33,75203083;31,85663078;30,05300829;28,33465496;26,27275312;24,30532369;22,42601926;20,62904859;18,90911701;17,20222065;15,56619443;13,99671431;12,48980105;11,04178644
Passenger Non-Urban Rail Activity (bln pkm);3426,06997;3517,084384;3608,098798;3699,113212;3790,127626;3881,14204;4014,544902;4147,947764;4281,350626;4414,753488;4548,15635;4721,970312;4895,784274;5069,598236;5243,412198;5417,22616;5655,194724;5893,163288;6131,131852;6369,100416;6607,06898;6896,101564;7185,134148;7474,166732;7763,199316;8052,2319;8418,69607;8785,16024;9151,62441;9518,08858;9884,55275;10350,6651;10816,77745;11282,8898;11749,00215;12215,1145
Passenger Non-Urban Rail TTW Emissions (MTCO2e);51,7544019;50,81184696;49,86929202;48,92673708;47,98418214;47,0416272;46,60759834;46,17356948;45,73954062;45,30551176;44,8714829;43,75894688;42,64641086;41,53387484;40,42133882;39,3088028;37,79599618;36,28318956;34,77038294;33,25757632;31,7447697;29,82525016;27,90573061;25,98621107;24,06669152;22,14717198;19,74924203;17,35131208;14,95338214;12,55545219;10,15752224;6,261134418;2,364746596;-1,531641226;-5,428029048;-9,32441687
Passenger Non-Urban Rail TTW Intensity (gCO2e/pkm);15,10605515;14,44715037;13,82148738;13,22661251;12,66030775;12,12056315;11,60968416;11,13166609;10,68343722;10,26229706;9,865861999;9,267094875;8,710843549;8,192734987;7,708976005;7,256260241;6,683411982;6,15682746;5,671119751;5,221707015;4,804667515;4,324943576;3,883814837;3,47680377;3,100099655;2,750438916;2,345878966;1,975070643;1,633959335;1,319114871;1,027615765;0,604901652;0,218618402;-0,135749019;-0,461999154;-0,763350755
Passenger Non-Urban Rail WTT Emissions (MTCO2e);14,8329811;14,64241918;14,45185726;14,26129534;14,07073342;13,8801715;13,58241604;13,28466058;12,98690512;12,68914966;12,3913942;11,9910692;11,5907442;11,1904192;10,7900942;10,3897692;9,80312476;9,21648032;8,62983588;8,04319144;7,456547;6,523240484;5,589933968;4,656627452;3,723320936;2,79001442;2,705868168;2,621721916;2,537575664;2,453429412;2,36928316;2,251693302;2,134103444;2,016513586;1,898923728;1,78133387
Passenger Non-Urban Rail WTT Intensity (gCO2e/pkm);4,329444883;4,163226577;4,005393995;3,855328162;3,712469555;3,576311137;3,383301563;3,202706817;3,033366396;2,874260068;2,724487297;2,53942071;2,36749488;2,207358193;2,057838254;1,917913134;1,73347254;1,563927533;1,407543678;1,262845758;1,128571084;0,945931614;0,777986027;0,623029646;0,479611663;0,346489576;0,321411789;0,298426192;0,277281448;0,257764927;0,239695535;0,217540929;0,197295678;0,178723148;0,161624256;0,145830305
Passenger Non-Urban Rail WTW Emissions (MTCO2e);66,587383;65,45426614;64,32114928;63,18803242;62,05491556;60,9217987;60,19001438;59,45823006;58,72644574;57,99466142;57,2628771;55,75001608;54,23715506;52,72429404;51,21143302;49,698572;47,59912094;45,49966988;43,40021882;41,30076776;39,2013167;36,34849064;33,49566458;30,64283852;27,79001246;24,9371864;22,4551102;19,973034;17,4909578;15,0088816;12,5268054;8,51282772;4,49885004;0,48487236;-3,52910532;-7,543083
Passenger Non-Urban Rail WTW Intensity (gCO2e/pkm);19,43550003;18,61037695;17,82688138;17,08194067;16,3727773;15,69687429;14,99298572;14,33437291;13,71680361;13,13655713;12,5903493;11,80651558;11,07833843;10,40009318;9,766814259;9,174173374;8,416884522;7,720754993;7,078663429;6,484552772;5,933238599;5,27087519;4,661800864;4,099833415;3,579711319;3,096928493;2,667290755;2,273496835;1,911240783;1,576879798;1,2673113;0,822442581;0,41591408;0,042974129;-0,300374898;-0,61752045
Passenger Urban Rail Activity (bln pkm);729,755974;763,3225236;796,8890732;830,4556228;864,0221724;897,588722;949,6109996;1001,633277;1053,655555;1105,677832;1157,70011;1234,755236;1311,810362;1388,865488;1465,920614;1542,97574;1659,434936;1775,894132;1892,353328;2008,812524;2125,27172;2258,493596;2391,715472;2524,937348;2658,159224;2791,3811;2948,545778;3105,710456;3262,875134;3420,039812;3577,20449;3734,171662;3891,138834;4048,106006;4205,073178;4362,04035
Passenger Urban Rail TTW Emissions (MTCO2e);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Passenger Urban Rail TTW Intensity (gCO2e/pkm);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Passenger Urban Rail WTT Emissions (MTCO2e);19,9330224;20,46231634;20,99161028;21,52090422;22,05019816;22,5794921;22,4738053;22,3681185;22,2624317;22,1567449;22,0510581;21,84280118;21,63454426;21,42628734;21,21803042;21,0097735;20,30665226;19,60353102;18,90040978;18,19728854;17,4941673;16,45050654;15,40684578;14,36318502;13,31952426;12,2758635;11,18432193;10,09278037;9,001238802;7,909697236;6,81815567;5,114063544;3,409971418;1,705879292;0,001787166;-1,70230496
Passenger Urban Rail WTT Intensity (gCO2e/pkm);27,31464094;26,80690757;26,34194769;25,91457464;25,52040777;25,15572171;23,66632791;22,33164473;21,12875655;20,03906043;19,04729723;17,68998466;16,49212789;15,42718681;14,47420155;13,61639911;12,23708855;11,03868224;9,987780559;9,058729136;8,231496771;7,283840242;6,441755284;5,688531255;5,010807532;4,397774098;3,793165437;3,249749296;2,758683196;2,312750047;1,906001094;1,369530918;0,876342779;0,421401833;0,000425002;-0,39025429
Passenger Urban Rail WTW Emissions (MTCO2e);19,9330224;20,46231634;20,99161028;21,52090422;22,05019816;22,5794921;22,4738053;22,3681185;22,2624317;22,1567449;22,0510581;21,84280118;21,63454426;21,42628734;21,21803042;21,0097735;20,30665226;19,60353102;18,90040978;18,19728854;17,4941673;16,45050654;15,40684578;14,36318502;13,31952426;12,2758635;11,18432193;10,09278037;9,001238802;7,909697236;6,81815567;5,114063544;3,409971418;1,705879292;0,001787166;-1,70230496
Passenger Urban Rail WTW Intensity (gCO2e/pkm);27,31464094;26,80690757;26,34194769;25,91457464;25,52040777;25,15572171;23,66632791;22,33164473;21,12875655;20,03906043;19,04729723;17,68998466;16,49212789;15,42718681;14,47420155;13,61639911;12,23708855;11,03868224;9,987780559;9,058729136;8,231496771;7,283840242;6,441755284;5,688531255;5,010807532;4,397774098;3,793165437;3,249749296;2,758683196;2,312750047;1,906001094;1,369530918;0,876342779;0,421401833;0,000425002;-0,39025429
