;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Maize China Region Intensity (tCO2e/t);0,66223669;0,63099142;0,60157478;0,572307112;0,541793283;0,511880931;0,494143175;0,475712812;0,459225261;0,44335989;0,427640782;0,414075128;0,401209704;0,387629493;0,374378728;0,362034946;0,351033508;0,340913279;0,330771175;0,321230702;0,312532809;0,303861916;0,296411398;0,289405551;0,284773839;0,281071152;0,277499677;0,275187386;0,273623704;0,272871737;0,272480631;0,269128977;0,265501418;0,261184753;0,256002;0,250322093
Maize Eastern Africa Intensity (tCO2e/t);0,278358185;0,311915193;0,299364013;0,288651467;0,276071517;0,26592653;0,335880497;0,323231769;0,311056879;0,300480421;0,292915585;0,360438624;0,341558651;0,337462448;0,325248331;0,317896488;0,293731758;0,28529667;0,276244764;0,268467475;0,262913768;0,211660479;0,205742066;0,202395893;0,19883573;0,196461659;0,135040538;0,133826754;0,133363399;0,133104959;0,132957924;0,132238998;0,130547053;0,131645693;0,130321421;0,12846953
Maize India Intensity (tCO2e/t);0,627562515;0,605009269;0,581627707;0,557681248;0,533463057;0,508909418;0,494855238;0,480794357;0,468680616;0,456657901;0,443755404;0,434943696;0,425490244;0,415632974;0,405889122;0,395864386;0,386664199;0,375460653;0,364620132;0,354284057;0,343736234;0,333784017;0,325733624;0,318381639;0,313084787;0,307466024;0,302025435;0,298967586;0,297251368;0,296001016;0,29348373;0,292961571;0,290818855;0,288418198;0,28491333;0,280085916
Maize Indonesia Region Intensity (tCO2e/t);0,800443076;0,759161983;0,742953284;0,726125777;0,708193808;0,692338261;0,60469376;0,595874149;0,585215337;0,576043684;0,564857585;0,325851533;0,323692223;0,319824811;0,316439535;0,311208543;0,237181623;0,229139093;0,222207857;0,214947166;0,207678575;0,198740093;0,194856992;0,191249922;0,188940612;0,186075891;0,183163456;0,18137421;0,17998859;0,179373673;0,177643105;0,177205742;0,177864559;0,177326384;0,176903387;0,174718538
Maize Japan Intensity (tCO2e/t);0,31581461;0,296957048;0,277454152;0,257452507;0,236776027;0,216351688;0,204333507;0,192033684;0,181254773;0,1702954;0,159663072;0,150907282;0,142409625;0,133658213;0,124870156;0,116409145;0,109284204;0,102454042;0,095559347;0,088894897;0,082677802;0,076723219;0,07189797;0,06794392;0,065409604;0,063681954;0,062655413;0,062504451;0,062994444;0,063972815;0,065075874;0,065750709;0,066406413;0,066126385;0,065140869;0,063634707
Maize Korea Intensity (tCO2e/t);0,398917571;0,38214854;0,365566218;0,348097713;0,329979014;0,312489647;0,301314043;0,290179464;0,280335572;0,270218776;0,260348788;0,251862261;0,243637531;0,235082092;0,226599943;0,218683308;0,211532137;0,204708726;0,19822317;0,191722426;0,185630777;0,179747061;0,174940086;0,170540637;0,167633017;0,164792739;0,163050681;0,161684715;0,161104257;0,16087039;0,160301917;0,158800639;0,157308834;0,155652468;0,152787232;0,149526753
Maize Mexico Intensity (tCO2e/t);0,627241916;0,519817613;0,502461331;0,48415203;0,464767768;0,446750166;0,406571084;0,391367408;0,378782067;0,366456011;0,354466032;0,383758446;0,375448941;0,366957088;0,358117928;0,35015024;0,342461785;0,332196669;0,322307019;0,312464617;0,302669358;0,326339221;0,317849526;0,311530036;0,305036495;0,300422886;0,286420975;0,282864895;0,280125895;0,27840583;0,275952977;0,238806962;0,238925657;0,237798042;0,235711164;0,23343869
Maize Middle East Intensity (tCO2e/t);0,466245648;0,449651065;0,433109514;0,415200525;0,396431376;0,378066245;0,368277511;0,357487494;0,347889594;0,338366735;0,329599942;0,322358271;0,315412582;0,30744201;0,300171737;0,292939558;0,285822048;0,278637905;0,271061882;0,264738339;0,25756567;0,251266901;0,245667675;0,241631951;0,23898298;0,237626753;0,236614623;0,23617735;0,236879733;0,237997203;0,239816246;0,24013832;0,240905603;0,240939908;0,240302892;0,238844003
Maize Northern Africa Intensity (tCO2e/t);0,456313191;0,439225319;0,421496341;0,403082689;0,383923457;0,366493821;0,35584386;0,344189282;0,334458441;0,324141488;0,316273402;0,308010197;0,299968516;0,292076167;0,283744497;0,276861274;0,268084054;0,259967697;0,25174808;0,243753995;0,237814639;0,230829442;0,224247856;0,219069615;0,215218733;0,212925498;0,210485572;0,208820095;0,207401261;0,206667153;0,207324628;0,206363079;0,205045775;0,203221791;0,200789138;0,198389189
Maize Oceania Intensity (tCO2e/t);0,430928918;0,409219255;0,394123601;0,378601231;0,36181794;0,350166067;0,336759418;0,326275861;0,316743137;0,307411695;0,301410376;0,297690932;0,289630113;0,281668801;0,273667378;0,267889118;0,293971941;0,286009869;0,278292813;0,270780861;0,265064171;0,260989981;0,254695907;0,246507507;0,239531747;0,238977242;0,228611127;0,22774175;0,22780345;0,227445848;0,228795592;0,227852992;0,228015509;0,228404895;0,228169962;0,227556309
Maize Rest of South America Intensity (tCO2e/t);0,474669109;0,465950404;0,449751364;0,43386904;0,415984465;0,3994562;0,334912432;0,325017063;0,315607265;0,306351676;0,297632427;0,269335503;0,262151832;0,254451623;0,24675904;0,239015648;0,266444179;0,258084745;0,249897036;0,241873406;0,236106305;0,315513377;0,306708558;0,299256236;0,294445025;0,291392305;0,232628063;0,230537225;0,22980165;0,228743617;0,228273928;0,157261523;0,156863248;0,155429554;0,153591468;0,151571611
Maize Rest of South Asia Intensity (tCO2e/t);0,652836825;0,628823622;0,603799089;0,57797387;0,551501169;0,524809459;0,510643546;0,495776405;0,482375776;0,468854957;0,455186001;0,445135879;0,434473946;0,424036922;0,413414584;0,402452156;0,391563361;0,381177642;0,371041916;0,361180026;0,351214732;0,343726439;0,335814043;0,329015791;0,324019818;0,319062319;0,317337812;0,314765899;0,313064352;0,311609831;0,310534369;0,31033588;0,308796501;0,306499219;0,302834201;0,298430031
Maize Rest of Southern Africa Intensity (tCO2e/t);0,802110599;1,412571126;1,368885814;1,327264582;1,282522514;1,237861582;1,184593778;1,14296125;1,099974926;1,056221808;1,013602656;0,786835066;0,753840001;0,723380613;0,693300105;0,663877169;0,732410618;0,704892085;0,675284768;0,649063586;0,623953404;0,560187739;0,540668346;0,525353278;0,51097028;0,498831116;0,382071115;0,377605086;0,374871282;0,372618754;0,373847196;0,144732673;0,14504073;0,145092189;0,14464077;0,14400486
Maize Russia Region Intensity (tCO2e/t);0,324503991;0,315502958;0,305529642;0,29531412;0,284090479;0,273021554;0,266976776;0,259808462;0,254018877;0,247930848;0,241263492;0,236184865;0,231287766;0,225733819;0,220912763;0,215080273;0,210437813;0,205924025;0,201708913;0,197417744;0,194089437;0,190590151;0,187272643;0,185059748;0,183058002;0,182804982;0,18257823;0,182582553;0,183440995;0,184252049;0,185986069;0,186972813;0,18758769;0,187923694;0,187376967;0,187309057
Maize South Africa Intensity (tCO2e/t);0,431928106;0,562809274;0,541802209;0,520382381;0,498477632;0,478943744;0,48486254;0,4696667;0,455449232;0,441873912;0,427641923;0,333404466;0,324064381;0,31489929;0,305948523;0,297175011;0,287139539;0,277387991;0,268282302;0,260183981;0,25226235;0,223901105;0,21811381;0,213198132;0,209649178;0,206219254;0,197535357;0,195488623;0,194657599;0,193441853;0,191841089;0,190838509;0,189736251;0,188036804;0,186242088;0,182475908
Maize Southeast Asia Intensity (tCO2e/t);0,424276914;0,428057688;0,410753116;0,393362158;0,374940029;0,359160162;0,375299907;0,367026922;0,359210259;0,351345217;0,344120627;0,37609088;0,364774792;0,35303949;0,341424244;0,331131764;0,371629699;0,362373063;0,354240962;0,345963891;0,33805927;0,293266768;0,286523722;0,280472934;0,275434835;0,270937226;0,202958647;0,201012123;0,199553977;0,198637011;0,197213393;0,16372079;0,162961587;0,161941275;0,160193513;0,157956453
Maize Turkey Intensity (tCO2e/t);0,538036803;0,519215594;0,500068248;0,480666913;0,459950061;0,439747543;0,428085083;0,415784468;0,40507822;0,39446555;0,383820063;0,374636105;0,366442881;0,35759274;0,348779341;0,340195006;0,331781427;0,324028936;0,315808911;0,308471549;0,302055057;0,295073187;0,289135332;0,28396786;0,280643579;0,27891314;0,276770171;0,275958414;0,275421232;0,275795717;0,27694833;0,276974908;0,277055603;0,275406306;0,27377688;0,27225525
Maize Ukraine Region Intensity (tCO2e/t);0,35283186;0,340564029;0,327366041;0,313922341;0,2996782;0,286067056;0,27721654;0,268084382;0,260150469;0,252285469;0,244388203;0,237973426;0,231353108;0,224502962;0,217660442;0,211173988;0,205429666;0,200383226;0,194800238;0,189556302;0,184997943;0,18062106;0,176538723;0,173529046;0,17120937;0,16954745;0,168752167;0,168150251;0,16846404;0,168685388;0,169820734;0,16948131;0,169887937;0,169282774;0,168458888;0,16738533
Maize USA Intensity (tCO2e/t);0,402709706;0,389074614;0,373017581;0,356835583;0,339899332;0,324260244;0,311914718;0,301085942;0,291761993;0,282236654;0,273853058;0,268055325;0,26032177;0,252346717;0,244453744;0,237329731;0,229103743;0,222910418;0,216945441;0,21134051;0,206797788;0,206266588;0,201493761;0,197918698;0,195413598;0,194428417;0,188761389;0,187748661;0,187616193;0,187812418;0,18900567;0,191093257;0,190660697;0,18995244;0,188619345;0,187806137
Maize Western Africa Intensity (tCO2e/t);0,423947987;0,760351443;0,731293122;0,706823241;0,679226418;0,657915406;0,677828031;0,65256734;0,631052578;0,610008635;0,591098948;0,501374963;0,486783434;0,472246986;0,458178592;0,446075254;0,377263327;0,361395469;0,378019096;0,369178939;0,356978013;0,137810481;0,135120017;0,133550191;0,131585937;0,129163674;0,113473875;0,113247307;0,114698272;0,115385673;0,114532746;0,120350757;0,120614621;0,121381591;0,12051235;0,118916868
Maize Western Europe Intensity (tCO2e/t);0,443124308;0,426266103;0,409133446;0,392074466;0,373601979;0,3550861;0,344235005;0,332890028;0,323475827;0,313433554;0,303260598;0,295168205;0,287649984;0,279472077;0,271017006;0,262699821;0,255759933;0,249162777;0,242537367;0,23608949;0,230342792;0,224764641;0,219769061;0,215713594;0,212928215;0,210503994;0,209058342;0,208783076;0,20878915;0,209250421;0,209807859;0,210237481;0,210376017;0,209635776;0,208290045;0,206855841
Maize World Intensity (tCO2e/t);0,52253871;0,51701178;0,497340096;0,477612961;0,456784808;0,437138811;0,419710549;0,406458219;0,394677447;0,382921667;0,371622309;0,345611003;0,336156303;0,326669389;0,31712252;0,308189661;0,311144843;0,301989431;0,294150773;0,285899382;0,278477506;0,274699381;0,26788227;0,262248228;0,258072275;0,255131667;0,235519985;0,233831801;0,233047828;0,232687864;0,232789745;0,213338094;0,212132968;0,210477464;0,208122409;0,20563267
Palm Oil Brazil Intensity (tCO2e/t);1,021394164;0,867871551;0,844291579;0,819922006;0,795372704;0,772207717;0,693406059;0,677990167;0,663482183;0,64814793;0,632842525;0,437751771;0,42706251;0,416031338;0,405466299;0,39479822;0,627087552;0,60536138;0,585563922;0,567129619;0,549874077;0,699785952;0,683360272;0,664867703;0,651126473;0,644154538;0,488476826;0,486116412;0,48421911;0,483819632;0,483401843;0,291200193;0,289746313;0,287581252;0,285479971;0,282852884
Palm Oil Canada Intensity (tCO2e/t);0,576973807;0,557738362;0,538050649;0,51794199;0,497065659;0,478478739;0,465975961;0,453174908;0,442006042;0,430610199;0,419560099;0,410192159;0,401110469;0,392069982;0,38299917;0,374358192;0,366798541;0,359470446;0,352113195;0,345032964;0,33946385;0,332696599;0,327543488;0,322913486;0,320016677;0,318036938;0,316585338;0,31552649;0,315532577;0,315515632;0,316543053;0,316296208;0,316406071;0,315255754;0,31381646;0,31207543
Palm Oil Central America Intensity (tCO2e/t);0,549418611;0,488004362;0,471897747;0,457209005;0,442037153;0,425245072;0,409129936;0,398336102;0,388370443;0,378534876;0,366696229;0,336315842;0,330369814;0,323894514;0,317672237;0,309368137;0,307721052;0,299608624;0,29135342;0,283467603;0,278027196;0,277878618;0,272149428;0,26719939;0,263326715;0,261620137;0,249617123;0,247773879;0,246472775;0,245682955;0,245906259;0,238700368;0,237839033;0,236007926;0,234117677;0,232206548
Palm Oil Central Asia Intensity (tCO2e/t);1,95289745;2,054637043;2,067607612;2,080264701;2,091676089;2,098010804;2,139793975;2,165536706;2,188726764;2,21230408;2,233890092;2,265962953;2,291321699;2,31569854;2,340101142;2,359720788;2,3735037;2,383312631;2,393364417;2,399784812;2,405576436;2,420308023;2,431634954;2,444289532;2,454428567;2,465449683;2,484730692;2,496711831;2,513603821;2,527111612;2,544648803;2,565535278;2,578811513;2,594973611;2,610078675;2,625473559
Palm Oil Central Europe Intensity (tCO2e/t);0,599689141;0,585092517;0,570175917;0,554706948;0,537286198;0,520238152;0,512650653;0,505023903;0,499018443;0,493051609;0,486640045;0,48334409;0,480076006;0,476882926;0,474116166;0,470474587;0,460430226;0,449479742;0,438835766;0,428767827;0,4188327;0,409916698;0,402106723;0,395478145;0,390616883;0,387278697;0,384110158;0,383220584;0,382636571;0,38258779;0,382989256;0,382274414;0,382149429;0,380495992;0,377795599;0,374902283
Palm Oil China Region Intensity (tCO2e/t);0,749132069;0,71346926;0,682401863;0,651289611;0,619669436;0,587617458;0,568416241;0,549194691;0,532445068;0,515555011;0,498636868;0,485365425;0,471698972;0,457596744;0,444191203;0,43037868;0,418822422;0,40784726;0,397687178;0,38738431;0,378045627;0,36970608;0,361536222;0,354200105;0,349036971;0,344901923;0,341264031;0,338547978;0,337380025;0,336299988;0,335673839;0,332463719;0,328711775;0,323876845;0,318528451;0,312756335
Palm Oil Eastern Africa Intensity (tCO2e/t);0,545712501;0,655622259;0,634327836;0,613799819;0,593748908;0,575469268;0,776796806;0,75039089;0,724227349;0,704426568;0,68298783;0,881853306;0,843792078;0,821763252;0,796431256;0,774933403;0,720412712;0,703275782;0,68614343;0,672150664;0,658719457;0,533645323;0,524265879;0,51635747;0,509558402;0,504510566;0,348416972;0,346668098;0,345699932;0,344605024;0,343245185;0,343620705;0,343066951;0,34164982;0,339768396;0,33613385
Palm Oil India Intensity (tCO2e/t);0,727282836;0,70343878;0,679187435;0,653931753;0,627613208;0,602427533;0,5869456;0,572074974;0,559211987;0,546144145;0,533132802;0,524242102;0,514188662;0,503798392;0,493054406;0,483571806;0,474762031;0,463576215;0,451956008;0,441638125;0,43179968;0,421410158;0,412812059;0,405686297;0,399955407;0,396096539;0,388033736;0,385462757;0,383475519;0,382399325;0,38096133;0,381519503;0,379785358;0,377249419;0,373873232;0,370379173
Palm Oil Indonesia Region Intensity (tCO2e/t);0,49967185;0,478381495;0,463775597;0,448352366;0,432293501;0,414404079;0,384066775;0,374352232;0,365461286;0,357000922;0,345100396;0,277675765;0,272371987;0,266102187;0,260197714;0,251182067;0,227796981;0,221565162;0,215236596;0,209011297;0,202830319;0,196722614;0,192305142;0,188816417;0,186204377;0,183919117;0,181705564;0,180178182;0,17988477;0,179224718;0,178640632;0,178021628;0,178155025;0,177195152;0,175576399;0,173558309
Palm Oil Japan Intensity (tCO2e/t);0,695116787;0,69850301;0,676996287;0,655326484;0,631924769;0,610183068;0,563301926;0,549950606;0,537699925;0,526099676;0,514725007;0,505823428;0,496136655;0,486210551;0,475807473;0,4672442;0,476951881;0,46956385;0,462350115;0,455160706;0,448342962;0,424820287;0,419387583;0,41458772;0,41115673;0,408573657;0,417590742;0,417066578;0,417659687;0,418226358;0,41908288;0,408651263;0,409153582;0,408323052;0,407146419;0,404750333
Palm Oil Korea Intensity (tCO2e/t);0,586256732;0,568695882;0,551717172;0,53337419;0,514367842;0,496594761;0,484885415;0,473215128;0,462923786;0,452304993;0,442738988;0,433828399;0,425264298;0,416319975;0,40781346;0,399745575;0,391962859;0,384679878;0,377665824;0,371026669;0,364232869;0,358238789;0,352983447;0,348222057;0,344926643;0,341944711;0,33989743;0,33861879;0,337364484;0,337311545;0,336219183;0,334802911;0,333039187;0,330545135;0,327932776;0,324111387
Palm Oil Mexico Intensity (tCO2e/t);0,709116921;0,61817617;0,600432546;0,581486504;0,562221178;0,545153491;0,509347048;0,494596972;0,482069048;0,470005723;0,459008459;0,483036406;0,474619348;0,466194601;0,457645238;0,450251351;0,44208725;0,431808637;0,421715821;0,411496023;0,40357399;0,42419809;0,415862803;0,409081001;0,402909225;0,399755049;0,386402059;0,382420102;0,379581705;0,37755753;0,376913354;0,340076927;0,340162706;0,338217607;0,336099942;0,334557102
Palm Oil Middle East Intensity (tCO2e/t);0,624059778;0,606018257;0,587298142;0,568255768;0,54761799;0,531109685;0,519711594;0,507238317;0,49719289;0,48642368;0,479317199;0,470548736;0,462829726;0,454066265;0,445651253;0,440081984;0,431842271;0,423917564;0,415580873;0,408163453;0,403410123;0,396015042;0,389736171;0,385446651;0,38224952;0,382489517;0,380620413;0,379734647;0,380037713;0,38077858;0,384188698;0,384119758;0,384497832;0,384126585;0,383032466;0,382674691
Palm Oil Northern Africa Intensity (tCO2e/t);0,520708468;0,502224832;0,483101709;0,463690673;0,443119355;0,425124186;0,413334886;0,400912088;0,390120408;0,37871622;0,370522293;0,361608757;0,352618091;0,344169253;0,334878852;0,32803263;0,318235231;0,309051461;0,299803134;0,290822907;0,285193651;0,277310039;0,269807819;0,264154922;0,259511198;0,257769138;0,254524313;0,252201912;0,250524753;0,249256111;0,250172568;0,248971786;0,24701898;0,244990709;0,241907862;0,240092437
Palm Oil Oceania Intensity (tCO2e/t);0,571181496;0,530913885;0,514394146;0,49718916;0,479365869;0,464096497;0,442309846;0,431362459;0,421374501;0,41149116;0,401698527;0,406848446;0,398116594;0,388775812;0,378954374;0,37014993;0,457878305;0,44643138;0,433715848;0,422322999;0,411268901;0,408813811;0,397460571;0,38021335;0,364713296;0,362476594;0,335684198;0,334194429;0,333628255;0,333066415;0,334148177;0,330698716;0,332057044;0,333177858;0,334730044;0,335386565
Palm Oil Rest of South America Intensity (tCO2e/t);0,67556474;0,666376393;0,646329988;0,626910606;0,604846421;0,587911017;0,484694728;0,472884534;0,461324384;0,450504724;0,441477662;0,398653086;0,390410368;0,38158932;0,372776246;0,364511798;0,412239755;0,402176007;0,392021638;0,382477383;0,375454738;0,505767043;0,49405599;0,484172387;0,477969418;0,47440409;0,380549129;0,378309761;0,377168216;0,375985469;0,375429044;0,261941806;0,261398343;0,259794325;0,257729223;0,255832097
Palm Oil Rest of South Asia Intensity (tCO2e/t);0,728694418;0,703493782;0,677103506;0,649585493;0,621538669;0,594110477;0,579285991;0,56305704;0,548933414;0,534649656;0,520805512;0,509779647;0,498586049;0,487505387;0,475967297;0,465338591;0,454078505;0,443148719;0,432634848;0,422460896;0,413167131;0,405606095;0,397488348;0,390483869;0,385289082;0,381296526;0,379989821;0,377433378;0,375843272;0,374863886;0,374626905;0,375167637;0,37372514;0,370787076;0,36708018;0,363878932
Palm Oil Rest of Southern Africa Intensity (tCO2e/t);1,035932731;1,807034788;1,757596294;1,707407451;1,659414407;1,607289643;1,544912287;1,495086029;1,445586307;1,393543068;1,342757073;1,052930294;1,012137941;0,973992693;0,938436432;0,905129681;0,99609502;0,961407417;0,927112084;0,895169147;0,866383736;0,783391603;0,759642736;0,737317635;0,721943723;0,708869664;0,551860265;0,546650274;0,543268287;0,541592397;0,542459083;0,233647029;0,2340023;0,234032531;0,233628495;0,23292986
Palm Oil Russia Region Intensity (tCO2e/t);0,384747513;0,374067885;0,363417713;0,352505579;0,340123002;0,329308916;0,322363203;0,314644077;0,307974515;0,301494823;0,295212954;0,289735545;0,284015389;0,278051876;0,272411239;0,267066232;0,262070464;0,257258498;0,252327982;0,247761306;0,24470208;0,240933091;0,236966517;0,234537905;0,232333762;0,232876129;0,232149254;0,232064675;0,232498724;0,23323191;0,235397251;0,236385892;0,236572336;0,236824324;0,236558766;0,236869067
Palm Oil South Africa Intensity (tCO2e/t);0,514030627;0,816028921;0,788012667;0,761775101;0,734953182;0,709019118;0,736329034;0,7149101;0,697706822;0,680470097;0,659421831;0,459633476;0,449200396;0,438680113;0,427838158;0,418061476;0,406905232;0,394652372;0,383799727;0,374934349;0,366864738;0,302671394;0,296002912;0,290727332;0,286489822;0,281330596;0,261388895;0,258889769;0,257638011;0,256338313;0,253887181;0,251673771;0,250553964;0,248728969;0,246111203;0,242145952
Palm Oil Southeast Asia Intensity (tCO2e/t);0,364158737;0,357158632;0,343516741;0,32912667;0,314020511;0,302047281;0,301334325;0,292942895;0,285105152;0,277255143;0,271153988;0,276770894;0,268797868;0,260501505;0,252330656;0,245734256;0,254431432;0,247915291;0,241074084;0,234760343;0,230336698;0,212125824;0,206966678;0,202607881;0,198935269;0,197586032;0,173531292;0,17186948;0,171014158;0,170480223;0,170814941;0,15881006;0,158078961;0,156808563;0,155120593;0,153954546
Palm Oil Turkey Intensity (tCO2e/t);0,625976717;0,605061984;0,584027218;0,563185756;0,540996117;0,521710442;0,508074953;0,494343976;0,482586678;0,470901358;0,461613443;0,45113099;0,44161937;0,431906072;0,422193301;0,414958289;0,40574123;0,396801962;0,388177845;0,37978661;0,373933815;0,366251722;0,360014428;0,353832981;0,35039586;0,348646422;0,346474292;0,345204549;0,344605267;0,344588269;0,345902238;0,345528886;0,345560536;0,34387305;0,341733871;0,340250108
Palm Oil Ukraine Region Intensity (tCO2e/t);0,408416732;0,39445554;0,380283249;0,365501613;0,349826743;0,336790768;0,326878999;0,317072283;0,308096853;0,29957275;0,292102558;0,28509843;0,277602517;0,270181541;0,262449495;0,256373789;0,250227668;0,24483691;0,238502101;0,233249672;0,228437084;0,223746318;0,219363486;0,21610207;0,213175075;0,212160641;0,2108054;0,210083119;0,210300068;0,210429094;0,211526873;0,211482343;0,211409404;0,210661799;0,209723842;0,208490382
Palm Oil USA Intensity (tCO2e/t);0,541134795;0,532161041;0,51573797;0,498803716;0,481038781;0,464668218;0,446743212;0,435445997;0,425701574;0,416186277;0,406932174;0,406080793;0,397991619;0,390021788;0,381708285;0,373800453;0,360561903;0,354483546;0,34827955;0,342802475;0,336713266;0,347508879;0,34286226;0,339085791;0,336793396;0,334367978;0,318524895;0,317868933;0,318101338;0,318345561;0,318313332;0,325706857;0,325629825;0,325232593;0,323806538;0,321968464
Palm Oil Western Africa Intensity (tCO2e/t);0,402756152;0,647160715;0,624854364;0,602997558;0,580405534;0,561539802;0,575260384;0,552963768;0,53721576;0,518561334;0,502775058;0,435970879;0,422937984;0,410056448;0,397492753;0,387199806;0,347337797;0,340671115;0,33671388;0,329435092;0,32310618;0,160186547;0,156784595;0,154637591;0,152351667;0,151469177;0,140268589;0,139614528;0,140099186;0,140537102;0,141034506;0,146228692;0,146525822;0,146475058;0,145652306;0,144695035
Palm Oil Western Europe Intensity (tCO2e/t);0,488428024;0,470753757;0,452662892;0,434207679;0,414693055;0,395581891;0,383857025;0,371916034;0,361977344;0,351394268;0,340702733;0,33221666;0,324309528;0,315672219;0,30675775;0,297960301;0,290519593;0,283620757;0,277028202;0,270219892;0,263771267;0,258174812;0,252840057;0,248490723;0,245830062;0,243102708;0,241315962;0,240671687;0,240749374;0,241258612;0,242247395;0,24351889;0,243604103;0,242772737;0,241291143;0,23928407
Palm Oil World Intensity (tCO2e/t);0,52253871;0,51701178;0,497340096;0,477612961;0,456784808;0,437138811;0,419710549;0,406458219;0,394677447;0,382921667;0,371622309;0,345611003;0,336156303;0,326669389;0,31712252;0,308189661;0,311144843;0,301989431;0,294150773;0,285899382;0,278477506;0,274699381;0,26788227;0,262248228;0,258072275;0,255131667;0,235519985;0,233831801;0,233047828;0,232687864;0,232789745;0,213338094;0,212132968;0,210477464;0,208122409;0,20563267
Pork Brazil Intensity (tCO2e/t);3,66312044;3,385273738;3,330460381;3,270643202;3,209240071;3,145159798;2,974675238;2,934250917;2,898683619;2,86251656;2,81783319;2,398640452;2,360054726;2,323035571;2,285597881;2,246053548;2,768731917;2,712022119;2,662868643;2,61194325;2,56886;2,947391631;2,9034135;2,861418357;2,829093083;2,807662571;2,390790988;2,379618333;2,37101256;2,366873286;2,362551869;1,808857508;1,792376556;1,769647771;1,748637737;1,725593358
Pork Canada Intensity (tCO2e/t);6,3217606;6,156797913;6,0081145;5,840036313;5,670780268;5,519742158;5,356969966;5,203232497;5,046336859;4,902232247;4,744169787;4,651200054;4,543947056;4,452151066;4,36008167;4,251912942;4,176496402;4,086253258;4,008558638;3,934693054;3,851463765;3,782454561;3,713982379;3,648180168;3,590966694;3,541606824;3,49077763;3,445171253;3,40441949;3,366372179;3,331550018;3,289235421;3,248805491;3,202600441;3,15165542;3,10232128
Pork Central America Intensity (tCO2e/t);4,282673286;3,865557048;3,790782357;3,720163143;3,652734286;3,5750665;3,467980024;3,410711048;3,355642071;3,299915833;3,236768405;2,999558357;2,970270571;2,937511238;2,902553929;2,863364;2,876705714;2,829459714;2,782457536;2,735403083;2,691176262;2,726235143;2,690262226;2,659168726;2,633653083;2,61074375;2,480896262;2,462579845;2,443471405;2,4305275;2,413412155;2,324043429;2,300538988;2,273996202;2,246854167;2,212896869
Pork Central Asia Intensity (tCO2e/t);3,821989767;3,807266401;3,774755349;3,743159946;3,70728252;3,721294677;3,701515408;3,680732011;3,661667649;3,64444068;3,637014901;3,628719775;3,615299829;3,604160665;3,59269928;3,587893138;3,573818152;3,561161177;3,545749804;3,532858464;3,526354854;3,512568255;3,504182904;3,497403781;3,49877718;3,512080981;3,516994118;3,524813235;3,533593854;3,55031135;3,57096436;3,581958636;3,593155554;3,600095869;3,600991701;3,609411664
Pork Central Europe Intensity (tCO2e/t);5,204667638;5,0824883;4,958990531;4,830453233;4,690592092;4,55288097;4,476841945;4,4015847;4,328848135;4,260055402;4,181148836;4,14151604;4,091765713;4,046711396;4,002651996;3,952077321;3,873750763;3,794241999;3,71185752;3,636973135;3,557398856;3,488233611;3,422755168;3,362025756;3,317023151;3,275521257;3,233048068;3,203429152;3,173420069;3,150592117;3,121335402;3,091261485;3,064421;3,026832468;2,990577197;2,940758559
Pork China Region Intensity (tCO2e/t);3,559941307;3,460682637;3,364725268;3,266049204;3,164945426;3,064291775;3,001669836;2,933245882;2,870256587;2,809317638;2,745122102;2,695692377;2,644455571;2,592918223;2,542400207;2,493634754;2,45256859;2,411062648;2,376216702;2,33719322;2,300550204;2,265125208;2,231707658;2,199482392;2,173515943;2,151403402;2,120592702;2,094259306;2,071720087;2,050139439;2,027630457;1,99418075;1,960260867;1,921830258;1,88398615;1,842817618
Pork Eastern Africa Intensity (tCO2e/t);3,707335758;3,753022265;3,671908915;3,593546457;3,510345333;3,431876614;3,595264346;3,525326733;3,459785299;3,397025293;3,334803561;3,509054233;3,443637061;3,378416186;3,315265656;3,260267626;3,169987557;3,120908083;3,073241217;3,025723113;2,984113925;2,807900046;2,766286693;2,728565898;2,69323708;2,666144094;2,441040169;2,408058732;2,378281401;2,352327131;2,32628767;2,287738531;2,249137654;2,211065311;2,169591243;2,127252877
Pork India Intensity (tCO2e/t);8,590941512;8,298669214;8,011958143;7,741483333;7,450925905;7,178165714;6,963358048;6,742797381;6,521901464;6,319676869;6,116621881;5,96248906;5,808332369;5,670192345;5,513708619;5,378227548;5,233695214;5,101139881;4,971017512;4,844464988;4,713031107;4,586565107;4,466938929;4,362556869;4,250127381;4,15143419;4,040816132;3,942916014;3,850247694;3,760047018;3,669625437;3,577002333;3,479784679;3,381328512;3,285673417;3,186187595
Pork Indonesia Region Intensity (tCO2e/t);6,125710988;5,953628071;5,818615036;5,680160452;5,540615274;5,403976452;5,150674298;5,029865833;4,913650929;4,812991583;4,692672381;4,185631214;4,110306345;4,03425231;3,96329269;3,885456548;3,694584262;3,624190774;3,556511536;3,490931286;3,42346806;3,35214181;3,29454006;3,236320155;3,18255044;3,12847975;3,061669345;3,002279083;2,944542905;2,889179167;2,832060369;2,761051167;2,695695298;2,623706155;2,554603881;2,482540417
